Artist,Track,SpotifyID,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Key_mode_Ratio,duration_ms,billboard_hit
Emerson Drive,Moments,5p2vczZsXo2FQeBxUYsp50,0.249,0.00158,-31.785,0.0467,0.983,0.933,0.0798,0.117,66.459,1.0,440277,1
Fergie Featuring Ludacris,Glamorous,4KTtYhxFtFL7mBwnjkKfLm,0.81,0.755,-6.408,0.201,0.288,0.0,0.0857,0.623,130.99,0.0,246573,1
Bone Thugs-N-Harmony Featuring Akon,I Tried,2elA6JLRaQ6iB7hxiuTKN4,0.727,0.71,-6.142,0.0742,0.0104,0.0,0.107,0.378,81.995,4.0,287480,1
Bobby Valentino Featuring Timbaland,Anonymous,5fJcHhfW0ngZ4qGZqJrIQh,0.715,0.766,-3.373,0.0322,0.0144,0.0,0.0544,0.597,124.991,8.0,283880,1
DJ Khaled Featuring T.I,We Takin' Over,74OqjT3PMVWlZAyqUt4FgG,0.767,0.872,-4.25,0.0761,0.153,0.0,0.518,0.565,112.6,0.0,263280,1
Beyonce & Shakira,Beautiful Liar,2HWWNoWEEEECwZhAiLg7ib,0.764,0.751,-3.74,0.0703,0.00554,0.000237,0.164,0.418,91.977,8.0,199853,1
Bow Wow Featuring T-Pain & Johnta Austin,Outta My System,3LGeYNY9aWQuBJovOOowqm,0.772,0.59,-6.957,0.183,0.0917,0.0,0.101,0.743,83.998,6.0,238267,1
Crime Mob Featuring Lil Scrappy,Rock Yo Hips,76dZuMVXjIyLPRLv00skGd,0.847,0.667,-5.7,0.17,0.0869,0.0,0.443,0.707,77.492,6.0,226547,1
Daddy Yankee Featuring Fergie,Impacto,4jjPvqzUHNYuNEtSJnklwJ,0.794,0.864,-5.964,0.0755,0.00889,0.000145,0.0398,0.9,100.516,8.0,185107,1
The Smashing Pumpkins,Doomsday Clock,4vx26mJK12HZoLADj8JV4A,0.623,0.58,-11.361,0.0361,0.0481,0.797,0.11,0.172,133.973,4.0,212111,1
Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,68Zq7PMcPIQE8ol1x3gAqw,0.88,0.438,-7.562,0.248,0.0147,0.0,0.0907,0.714,90.02,0.0,324907,1
Young Jeezy Featuring R. Kelly,Go Getta,0FrL4Wt682zK2I6NrWYzIU,0.737,0.604,-8.566,0.334,0.0824,0.0,0.245,0.792,139.94,0.0,245031,1
The Smashing Pumpkins,Tarantula,7v6QjuII1bo3bMaz7PhEry,0.481,0.695,-13.928,0.0521,0.00113,0.0272,0.137,0.504,98.145,0.0,222800,1
Blake Lewis,Time Of The Season,4owrCm1Ukfxrv8I8RvoTgr,0.248,0.286,-14.217,0.0388,0.148,0.71,0.139,0.0384,120.256,0.0,161880,1
Three 6 Mafia Featuring Chamillionaire,Doe Boy Fresh,4ioTeLwRRJeWsz8535nrjD,0.8,0.619,-5.728,0.131,0.263,0.0,0.0624,0.75,152.329,4.0,258733,1
Kelly Clarkson Featuring Jeff Beck,Up To The Mountain,1Acu50RyciauJ3six4Yr6Y,0.381,0.204,-9.626,0.0311,0.938,2.5e-06,0.103,0.123,102.605,8.0,250283,1
Josh Groban & The African Children's Choir,You Raise Me Up,4TbNLKRLKlxZDlS0pu7Lsy,0.25,0.136,-12.162,0.037,0.673,0.000157,0.107,0.0981,118.086,10.0,292333,1
Rich Boy Featuring Polow Da Don,Throw Some D's,6SmPPtaMnfxgz5duA6t9Cu,0.698,0.86,-5.181,0.429,0.0368,0.0,0.0721,0.433,160.904,11.0,263920,1
Beyonce Featuring Jay Z,Upgrade U,0GLUBbX4daHJkT3RQHEOia,0.593,0.68,-5.556,0.335,0.00182,4.84e-05,0.31,0.483,84.547,7.0,273053,1
Lloyd Featuring Lil Wayne,You,5Y77SQxEr1eiofPeUTPHxM,0.412,0.876,-6.008,0.47,0.102,0.0,0.297,0.703,130.159,0.0,273133,1
Fat Joe Featuring Lil Wayne,Make It Rain,1Ji8DhJGIQuV9kBiTgcChh,0.744,0.697,-5.063,0.197,0.0106,0.0,0.0842,0.767,149.28,0.0,247413,1
Akon Featuring Snoop Dogg,I Wanna Love You,4xAk8Lw82G3YoVSOdVAsBx,0.866,0.454,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,0.0,247067,1
Akon Featuring Eminem,Smack That,2kQuhkFX7uSVepCD3h29g5,0.939,0.742,-5.171,0.0467,0.321,0.0,0.107,0.924,118.978,0.0,212360,1
Rihanna & Sean Paul,Break It Off,4PgtB6Sul8WDTRZCe5e8St,0.897,0.738,-5.314,0.228,0.0166,0.0,0.0573,0.798,133.966,0.0,213373,1
Chris Brown Featuring Jay Biz,Poppin',7vGRXiYWFk6NjUnsNjQJQd,0.767,0.419,-3.011,0.0369,0.00895,0.0,0.0521,0.547,122.963,0.0,265333,1
Good Charlotte Featuring M. Shadows And Synyster Gates,The River,0d8aJLKZI1r4uOSLZBJaBK,0.439,0.945,-2.21,0.138,0.00677,0.0,0.166,0.455,161.954,1.0,195680,1
Fabolous Featuring Young Jeezy,Diamonds,0BAUo3Y2wyxtcArALvI1NI,0.466,0.755,-5.943,0.345,0.0743,0.0,0.35,0.362,126.698,0.0,256720,1
Timbaland Featuring Justin Timberlake,Release,6psdUDK8ojdMj563fniLfm,0.865,0.722,-4.894,0.18,0.209,6.02e-05,0.126,0.828,123.816,2.0,205480,1
Ludacris Featuring Mary J. Blige,Runaway Love,3QnEp4rluCxUwgpXT43jmC,0.405,0.721,-6.97,0.284,0.329,0.0,0.252,0.816,92.855,1.0,280680,1
Justin Timberlake Featuring T.I.,My Love,4NeOWqHmlrGRuBvsLJC9rL,0.772,0.68,-5.881,0.224,0.277,1.17e-05,0.682,0.807,119.953,0.0,276160,1
Jibbs Featuring Chamillionaire,King Kong,3FY0HrfhcG75h0UCTGpg4S,0.774,0.778,-5.066,0.246,0.0207,0.0,0.237,0.514,77.992,1.0,275267,1
Yung Joc Featuring Marques Houston & Trey Songz,1st Time,5ehwXxbiFNYwlmntoKom7h,0.686,0.603,-6.112,0.202,0.0981,0.0,0.102,0.778,133.034,6.0,267627,1
The Pussycat Dolls Featuring Timbaland,Wait A Minute,6LDasBOWaNQEGgpDLaKDnJ,0.867,0.854,-5.211,0.0478,0.0496,2.73e-05,0.323,0.972,136.446,8.0,221947,1
Paula DeAnda Featuring The DEY,Walk Away (Remember Me),0Sc9UwBpChiRKRF8DKvWKZ,0.672,0.585,-5.797,0.0582,0.192,0.0,0.156,0.834,77.998,0.0,238160,1
Diddy Featuring Christina Aguilera,Tell Me,7aRNccA1RsVl7lD7steC5N,0.548,0.938,-4.97,0.279,0.235,0.0,0.531,0.334,98.868,8.0,246147,1
Korn Featuring Amy Lee,Freak On A Leash (Unplugged),5YbyaIPUpj9ZoTI7un6Zsb,0.441,0.776,-5.787,0.197,0.238,4.25e-06,0.923,0.169,109.672,2.0,235800,1
Snoop Dogg Featuring R. Kelly,That's That,3J58iVk8OXYAGG4YvOKG8u,0.866,0.619,-4.774,0.19,0.0202,0.0,0.0371,0.733,82.05,0.0,257813,1
Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,6oUGAx0vkBcnGzYkvw0ZsA,0.758,0.642,-8.128,0.221,0.0745,0.0,0.191,0.701,142.078,0.0,268067,1
Paul Wall Featuring Lil' KeKe,Break 'Em Off,3xhTCpyWpZJ6z5miHy8TRF,0.768,0.614,-6.024,0.368,0.445,0.0,0.117,0.606,75.753,0.0,291733,1
Young Jeezy,I Luv It,7sHxnD9A7XgyhDN9QEx4gj,0.409,0.407,-9.682,0.133,0.797,0.00754,0.313,0.117,127.253,0.0,109091,1
Brad Paisley,She's Everything,57IblWz6ICLU0s1hkW5uR9,0.627,0.923,-2.49,0.0375,0.0567,0.0,0.247,0.627,115.977,7.0,219600,1
Lil' Boosie Featuring Yung Joc,Zoom,1Fqu310ZO4DPzKJb90BFlm,0.919,0.443,-11.203,0.519,0.14,0.0,0.0561,0.849,136.143,1.0,190877,1
The Naked Brothers Band,Crazy Car,0dV9yGCK0sTyI5nbUyyH3c,0.563,0.735,-7.566,0.0515,0.367,0.0,0.12,0.937,128.673,4.0,169200,1
Ludacris Featuring Pharrell,Money Maker,2JpUkUR0OsOlUUfm6iS8ic,0.464,0.598,-6.79,0.27,0.149,0.0,0.299,0.612,79.732,1.0,230613,1
Lil Scrappy Featuring Young Buck,Money In The Bank,6YTp4sUEi3oWNToQvOjke6,0.88,0.693,-5.201,0.332,0.0599,0.0,0.248,0.767,75.603,1.0,233707,1
Jay-Z Featuring Chrisette Michele,Lost One,206QiQ5OnKTZE3cnuMYu3H,0.806,0.686,-2.754,0.156,0.254,0.0,0.0613,0.63,84.011,0.0,224227,1
U2 & Green Day,The Saints Are Coming,6uQL0epVs9N9Bergafaf6x,0.315,0.81,-7.026,0.0468,0.0781,0.00321,0.152,0.118,152.116,0.0,201907,1
Birdman & Lil Wayne,Stuntin' Like My Daddy,3rMyMv8EjKXoPnaRo2hdJN,0.71,0.882,-6.648,0.04,0.00908,0.0,0.162,0.806,160.012,0.0,267293,1
Diddy Featuring Nicole Scherzinger,Come To Me,6yuvC80FcnVJNvC0DbXN9e,0.819,0.485,-6.45,0.0756,0.0176,0.0,0.658,0.386,96.998,0.0,276787,1
Nas Featuring will.i.am,Hip Hop Is Dead,7iF9B5dbSOfEeznArGFHhn,0.758,0.74,-5.762,0.203,0.0155,0.0,0.229,0.619,110.831,0.0,225560,1
Chingy Featuring Jermaine Dupri,Dem Jeans,7nBnxipTxl27eJa9ltaikO,0.86,0.903,-6.28,0.29,0.159,0.0,0.137,0.753,85.017,7.0,229400,1
Webstar & Young B Featuring The Voice Of Harlem,Chicken Noodle Soup.,6PGrYbKY6I0LnKmAseNBO2,0.648,0.69,-6.389,0.344,0.0835,0.0,0.564,0.644,94.84,7.0,223120,1
The Killers Featuring Toni Halliday,A Great Big Sled,06IAtZZ8S6oeshqZpIJ00M,0.531,0.869,-3.832,0.0646,0.00174,0.0,0.174,0.321,127.951,0.0,258923,1
The Game,Let's Ride,2WePimRfUpg2Aru9jE4nVh,0.434,0.843,-4.916,0.0315,0.0823,0.000463,0.216,0.89,154.226,0.0,203533,1
Ciara Featuring Chamillionaire,Get Up,4PrquuUN34hswtM71OMvxS,0.941,0.631,-5.998,0.114,0.0366,1.8e-06,0.0311,0.63,128.597,0.0,263373,1
Ricky Martin Featuring La Mari De Chambao Y Tommy Torres,Tu Recuerdo,61hJK3EfAd1LDk7x5OrCTc,0.4,0.82,-5.235,0.103,0.502,0.0,0.712,0.398,83.415,0.0,247867,1
Brooke Hogan Featuring Paul Wall,About Us,6REZUx5kZ8H8RRnIlKgINi,0.805,0.796,-3.904,0.262,0.209,0.0,0.311,0.699,83.339,0.0,203347,1
Ying Yang Twins Featuring Wyclef,Dangerous,7HhR1L61r3Z3PMWRRJSDHe,0.8,0.783,-3.872,0.0966,0.169,0.0,0.206,0.889,114.995,0.0,260427,1
Shareefa Featuring Ludacris,Need A Boss,684c3GEBYgNYtlrCkWGFVw,0.684,0.797,-5.406,0.361,0.0457,3.72e-06,0.275,0.565,84.012,0.0,234813,1
Monica Featuring Dem Franchize Boyz,Everytime Tha Beat Drop,1ydffhoWtTxKDrc5zi7p0M,0.762,0.644,-6.715,0.223,0.0522,0.0,0.0821,0.82,81.99,7.0,223293,1
Yung Joc Featuring Brandy 'Ms. B.' Hambrick,I Know You See It,6giYNaycmjkbf7UmZ6RGtL,0.744,0.368,-6.349,0.0524,0.0702,0.0,0.192,0.391,84.018,1.0,241307,1
Frankie J Featuring Mannie Fresh & Chamillionaire,That Girl,5IKzScUFi0CLcVXnB1vb7k,0.662,0.745,-5.626,0.172,0.206,0.0,0.174,0.569,170.138,0.0,239293,1
Toby Love Featuring Rakim & Ken-Y,Tengo Un Amor,4mDWapOAzoFsHu8TPcP2R0,0.783,0.608,-5.674,0.0345,0.59,0.0,0.158,0.914,134.005,8.0,260293,1
Chingy Featuring Tyrese,Pullin' Me Back,5hF2LnbkpnXCkksMSeWcxZ,0.786,0.511,-6.66,0.286,0.0825,0.0,0.12,0.587,80.0,7.0,234133,1
Nelly Furtado Featuring Timbaland,Promiscuous,47aQT2aV12TyilaoYi1NiD,0.795,0.978,-6.097,0.0459,0.046,8.29e-05,0.143,0.843,114.321,0.0,242200,1
E-40 Featuring T-Pain & Kandi Girl,U And Dat,7g7M96UGiA7OR79H86gV4m,0.858,0.484,-7.448,0.277,0.0241,1.8e-06,0.123,0.329,99.992,0.0,202720,1
Janet Featuring Khia,So Excited,0wbNcKAkExGmWiicedOyiR,0.822,0.786,-4.197,0.371,0.213,1.19e-05,0.0505,0.877,106.986,0.0,194165,1
Sean Paul Featuring Keyshia Cole,(When You Gonna) Give It Up To Me,6k8uthjEbttfWXcGaNTQGD,0.711,0.761,-3.04,0.225,0.067,0.0,0.041,0.718,95.824,8.0,243880,1
Janet & Nelly,Call On Me,1G32fy7VMCDLl92iGXvBEm,0.715,0.668,-6.053,0.0446,0.336,1.91e-06,0.0772,0.763,82.007,0.0,204267,1
Fort Minor Featuring Styles Of Beyond,Remember The Name,6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,8.0,230493,1
Young Dro Featuring T.I.,Shoulder Lean,2OqYarizUUGzSSNHPrDEii,0.7,0.518,-7.191,0.177,0.0471,0.0,0.1,0.542,75.973,0.0,258680,1
Shakira Featuring Wyclef Jean,Hips Don't Lie,3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,-5.892,0.0712,0.284,0.0,0.405,0.756,100.024,0.0,218093,1
Brooks & Dunn With Sheryl Crow & Vince Gill,Building Bridges,1mLStmTgqH0nBzds3S4jkJ,0.677,0.77,-4.245,0.0255,0.00717,1.04e-05,0.0425,0.686,105.009,9.0,262867,1
Beyonce Featuring Jay Z,Deja Vu,7Id9WVdUZXIK1jchXxvRH3,0.771,0.684,-8.742,0.141,0.00534,2.66e-06,0.7,0.154,105.968,6.0,289790,1
Cherish Featuring Sean Paul Of The YoungBloodZ,Do It To It,6MBEjJlXQYXr8dfxDvZuoA,0.826,0.67,-5.559,0.169,0.00798,0.0,0.495,0.794,74.007,2.0,226293,1
Cham Featuring Alicia Keys,Ghetto Story Chapter 2,4lhwhaW9bTJ3GdSyEP8mah,0.623,0.642,-5.28,0.301,0.357,0.0,0.227,0.675,103.239,2.0,285480,1
Lloyd Banks Featuring 50 Cent,Hands Up,2GlhJyZRWP3MnSXOvnovIa,0.799,0.878,-2.282,0.219,0.077,0.0,0.51,0.594,95.0,1.0,240213,1
Chamillionaire Featuring Krayzie Bone,Ridin',3kZoay4ANo86ehb6s4RwS9,0.788,0.798,-4.68,0.0997,0.189,0.0,0.3,0.836,143.051,0.0,303053,1
Field Mob Featuring Ciara,So What,0Uc706myy6Th7I6KQ9xA1x,0.931,0.486,-10.558,0.139,0.0579,0.0,0.161,0.896,120.026,6.0,216000,1
OutKast Featuring Scar & Sleepy Brown,Morris Brown,18uAu5gCnoGGNYQu8LeAr1,0.723,0.784,-4.74,0.297,0.172,2.77e-06,0.685,0.556,94.216,0.0,264400,1
Paula DeAnda Featuring Baby Bash,Doing Too Much,5PCYGkoOlpvjttDtG8XcvS,0.716,0.668,-5.136,0.083,0.279,0.0,0.337,0.744,141.006,2.0,247431,1
Mary J. Blige Featuring Brook-Lyn,Enough Cryin,7mwLsFXNBWbtFzA032tUbx,0.785,0.587,-6.698,0.364,0.125,0.000101,0.0358,0.622,96.842,9.0,260893,1
Busta Rhymes Featuring will.i.am & Kelis,I Love My B****,3oSvnVnypxfxRHVHawpwQu,0.604,0.808,-5.805,0.314,0.0297,0.0,0.0493,0.688,193.894,0.0,227667,1
Pharrell Featuring Kanye West,Number One,3r4U9UpHaFurMtq1oCZoAp,0.845,0.801,-5.619,0.129,0.251,0.0,0.0951,0.666,107.012,0.0,236573,1
Jeannie Ortega Featuring Papoose,Crowded,3zmBBq2RwdHzqUXZlzNeeq,0.821,0.82,-1.562,0.233,0.178,6.35e-06,0.149,0.564,94.05,1.0,187400,1
Jamie Foxx Featuring Twista,DJ Play A Love Song,2F1H1Tm2qJmeiFcUi7vZiL,0.793,0.618,-8.664,0.108,0.109,0.0,0.331,0.31,119.984,2.0,258800,1
Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,Ms. New Booty,0k6HUzaRHpQ3eEWr1C7Esh,0.64,0.62,-5.931,0.416,0.016,0.0,0.0831,0.609,129.37,1.0,252653,1
DJ Khaled Featuring Lil Wayn,Holla At Me,7nbTwG5KkcE4iToHTh6aGS,0.841,0.598,-12.705,0.304,0.198,0.0,0.907,0.586,100.025,0.0,153373,1
Christina Milian Featuring Young Jeezy,Say I,5vG93SYHh7SWqPLRtmODVq,0.674,0.909,-2.267,0.134,0.0196,0.0,0.653,0.666,100.058,8.0,211267,1
Ghostface Killah Featuring Ne-Yo,Back Like That,5BpSkQX8evaOZATpl9bFoe,0.718,0.663,-5.154,0.19,0.013,0.0,0.0631,0.488,95.728,8.0,242000,1
Mary J. Blige And U2,One,4M732X5J2BE6M8VIHHfxMx,0.769,0.407,-13.556,0.031,0.733,0.0,0.244,0.921,115.65,7.0,147467,1
50 Cent & Olivia,Best Friend,7jdzEA44GdSp4laVCF3Ztw,0.549,0.636,-3.923,0.376,0.395,0.0,0.0974,0.661,182.363,0.0,251547,1
LL Cool J Featuring Jennifer Lopez,Control Myself,6RzpuVp06z70xIGG9etyUs,0.825,0.876,-6.556,0.211,0.00928,1.2e-05,0.205,0.48,120.066,0.0,233973,1
E-40 Featuring Keak Da Sneak,Tell Me When To Go,7eJ5kRpMNPAk7ccCDKywjH,0.857,0.751,-7.086,0.323,0.00642,0.000257,0.104,0.293,106.888,1.0,237667,1
Nelly Featuring Paul Wal,Grillz,0Aqlt4N5h6rUtKnd09VXpr,0.863,0.514,-7.243,0.249,0.0419,0.0,0.301,0.843,82.985,0.0,271160,1
Mariah Carey Featuring Snoop Dogg,Say Somethin',52hTb2UmmPYUShMAIenLQo,0.818,0.794,-6.293,0.0641,0.12,0.0,0.0828,0.844,108.002,4.0,224440,1
Eminem Featuring Nate Dogg,Shake That,0fGh0trRN1xz3s41r7V5ce,0.963,0.643,-5.785,0.117,0.0507,4.94e-05,0.157,0.534,107.005,0.0,274440,1
Jamie Foxx Featuring Ludacris,Unpredictable,3UNrtRxBBlWE70SjxnOo02,0.734,0.599,-8.462,0.197,0.206,0.0,0.0555,0.772,145.185,9.0,219867,1
Kanye West Featuring Jamie Foxx,Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,0.631,0.696,-5.572,0.348,0.0192,0.0,0.0554,0.621,92.941,0.0,207627,1
Brad Paisley Featuring Dolly Parton,When I Get Where I'm Going,3VLCtStwYsAL4LKZgeUvy3,0.52,0.379,-9.906,0.0279,0.619,1.85e-06,0.108,0.208,85.934,0.0,247053,1
Zac Efro,Breaking Free,25ETfQqDwJEw9sJ2g6lRkF,0.692,0.336,-9.83,0.0306,0.09,0.849,0.118,0.0969,110.058,8.0,174695,1
Young Jeezy,My Hood,1rJ3qp6WHRP1DoTKX3UXD8,0.857,0.809,-9.369,0.123,0.0747,0.0,0.0518,0.822,92.038,0.0,170000,1
Bird York,In The Deep,4xqpPntvbq6KuiCXvxwQGk,0.295,0.533,-38.844,0.376,0.9,0.89,0.414,0.0226,105.909,1.0,170000,1
The Notorious B.I.G. Featuring Didd,Nasty Girl,4GIsskMpViPkt0uzPJTJSp,0.833,0.628,-7.041,0.141,0.0949,1.6e-06,0.282,0.645,106.328,2.0,286187,1
Gorillaz Featuring Shaun Ryder,Dare,4Hff1IjRbLGeLgFgxvHflk,0.76,0.891,-5.852,0.0372,0.0226,0.0868,0.298,0.966,120.265,0.0,245000,1
Dem Franchize Boyz Featuring Jermaine Dupr,I Think They Like Me,5a4AQWs84xeEyYUd1iC2Pn,0.781,0.625,-9.139,0.373,0.00447,0.0,0.185,0.679,83.024,7.0,282093,1
Chamillionaire Featuring Lil' Flip,Turn It Up,3KcsyKN0GyGQYGZJJhIx3L,0.859,0.773,-4.549,0.266,0.00382,0.0,0.129,0.691,166.825,7.0,274227,1
Three 6 Mafia Featuring Young Buck & Eightball & MJG,Stay Fly,5MYFw4T2gy52pOGBN4EYHS,0.789,0.881,-5.758,0.0331,0.108,0.0,0.355,0.647,133.301,11.0,236600,1
Michael Stipe,In The Sun,6bbVytEAh0vqwGVoTzDVS4,0.435,0.0601,-26.699,0.0615,0.995,0.909,0.151,0.344,75.902,0.0,211929,1
Ludacris & Field Mob Featuring Jamie Foxx,Georgia,4Oany7rm9uIi7TLlaBjouD,0.611,0.881,-7.522,0.389,0.0867,0.0,0.214,0.525,88.976,0.0,261293,1
Trina Featuring Kelly Rowland,Here We Go,6b3CWHNAKiJRqmgz6ZcWaB,0.814,0.494,-7.167,0.0846,0.624,0.0,0.0888,0.607,128.083,8.0,230973,1
Vanessa Anne Hudgens,When There Was Me And You,1LxcCsgkHJTcUZ7AUorzd2,0.566,0.742,-5.586,0.0383,0.0417,0.00026,0.109,0.261,119.93,9.0,180440,1
The Pussycat Dolls Featuring Busta Rhymes,Don't Cha,30HcFJefqB3YqVsvum8iIj,0.531,0.836,-11.019,0.0677,0.0695,0.000432,0.977,0.872,142.025,0.0,234200,1
Twista Featuring Pitbull,Hit The Floor,1I3lkLBglo5SepC1MMnvbM,0.921,0.876,-4.673,0.0954,0.00211,0.0268,0.364,0.696,117.986,0.0,217467,1
Twista Featuring Trey Songz,Girl Tonite,7zIxcV689lVTl924lAf9Kn,0.668,0.724,-5.953,0.0536,0.00551,0.0,0.218,0.318,148.522,7.0,221373,1
Ying Yang Twins Featuring Pitbull,Shake,5U1lQBg8zLFZCv9UzU6Noh,0.918,0.681,-7.399,0.309,0.337,0.0,0.644,0.843,117.994,1.0,241587,1
Pharrell Featuring Gwen Stefani,Can I Have It Like That,73Ijn0pKw1YJVP4OO4jUl7,0.745,0.525,-7.532,0.239,0.129,0.0,0.0811,0.376,100.99,7.0,235360,1
The Black Eyed Peas,Don't Lie,6hSOcdXx0hWPWyUGB4nM2U,0.643,0.684,-7.325,0.243,0.215,1.65e-05,0.292,0.611,170.02,0.0,222000,1
Shakira Featuring Alejandro Sanz,La Tortura,5BSclXJTa9B0iURhUjZo50,0.74,0.783,-5.367,0.0427,0.0297,0.000308,0.123,0.812,100.011,0.0,212893,1
Missy Elliott Featuring Ciara & Fat Man Scoop,Lose Control,0UaMYEvWZi0ZqiDOoHU3YI,0.904,0.813,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,0.0,226864,1
50 Cent Featuring Mobb Deep,Outta Control (Remix),7BKi4ZcyMBXeAvJ1OPxhdV,0.77,0.587,-5.99,0.265,0.0268,0.0,0.0621,0.574,92.009,0.0,247973,1
Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,Badd,10951fKpymWEaw6AoAxjwK,0.554,0.846,-5.932,0.387,0.0642,0.0,0.401,0.765,100.141,8.0,215933,1
Ricky Martin Featuring Fat Joe & Amerie,I Don't Care,6zpyKdTIHTxwvJXbLb2UXV,0.855,0.739,-6.892,0.158,0.0172,0.0,0.15,0.606,103.808,1.0,228480,1
Bow Wow Featuring Omarion,Let Me Hold You,1oNToERLIN71YCPLbRIQGQ,0.815,0.662,-8.244,0.199,0.0915,0.000409,0.0898,0.611,151.518,6.0,248493,1
Ludacris Featuring Bobby Valentino,Pimpin' All Over The World,6VixoRqnikN4QqegoKUSbH,0.495,0.883,-4.087,0.299,0.287,0.0,0.138,0.782,92.136,11.0,329627,1
Fat Joe Featuring Nelly,Get It Poppin',3zdDxhDo5SycC7XSAPfdjv,0.905,0.55,-7.558,0.372,0.0628,0.0,0.0644,0.52,100.813,1.0,211320,1
Tony Yayo Featuring 50 Cent,So Seductive,12gBGNIMNwXnr2yTMHmawU,0.569,0.869,-3.351,0.215,0.216,0.0,0.087,0.707,96.07,8.0,210293,1
Paul Wall Featuring Big Pokey,Sittin' Sidewayz,24PWKmemCvqfyVXODhoKHW,0.721,0.621,-4.378,0.306,0.00469,0.0103,0.199,0.568,159.967,1.0,228933,1
Trey Songz Featuring Twista,Gotta Make It,4xONUhRpKk1UIBsCSdviQo,0.753,0.881,-5.063,0.0688,0.0909,0.0,0.173,0.808,140.007,7.0,243280,1
Webbie Featuring Bun B,Give Me That,0KGZzYTmH3lfpSKOcjnOkp,0.674,0.773,-6.002,0.288,0.00694,0.0,0.312,0.506,78.001,8.0,267720,1
Ciara Featuring Ludacris,Oh,7i7UIbm5E0DD7aSOYvwp2v,0.8,0.496,-7.135,0.0506,0.000298,0.0,0.0697,0.357,128.29,7.0,256347,1
Baby Bash Featuring Akon,Baby I'm Back,6EfyEbyk4XjCisJz90V8Ki,0.901,0.392,-4.414,0.105,0.0525,0.0,0.102,0.761,100.014,0.0,219187,1
Destiny's Child,Girl,63wWXLYK67siy9oC2gn8RB,0.535,0.331,-12.993,0.0499,0.00286,0.0,0.161,0.172,111.487,0.0,214335,1
Natalie Featuring Baby Bash,Energy,7B42GdidcsaQdJCBiPtzSW,0.549,0.729,-5.062,0.0382,0.505,0.0,0.104,0.548,166.082,0.0,208773,1
NB Ridaz Featuring Angelina,Notice Me,2AsUEN8UMGcGC65rhcop8k,0.708,0.807,-2.938,0.222,0.182,0.0,0.274,0.702,175.889,0.0,231200,1
Paul McCartney With U2,Sgt. Pepper's Lonely Hearts Club Band,5litHKpP1oiinW2dxreNxG,0.19,0.716,-11.026,0.0756,9.04e-05,0.0106,0.981,0.355,166.616,2.0,318976,1
Trick Daddy Featuring Ludacri,Sugar (Gimme Some),7x6SuiiH3fcrsAgfkp2OwQ,0.822,0.673,-6.141,0.228,0.144,0.0,0.323,0.85,120.02,0.0,245107,1
The Game Featuring 50 Cent,Hate It Or Love It,2wGSgTmgSF3xjRrHkTc25R,0.802,0.785,-4.781,0.207,0.14,0.0,0.123,0.435,99.998,9.0,206400,1
Brooke Valentine Featuring Lil Jon & Big Boi,Girlfight,0GkkiqqRdjqmRDrWfTdemH,0.745,0.62,-8.24,0.148,0.0131,0.0,0.118,0.603,99.985,11.0,234733,1
112 Featuring Foxy Brown,U Already Know,0ahRDzkKq0KEi7FRoHb0qk,0.694,0.511,-9.34,0.0449,0.274,0.0,0.166,0.931,87.014,8.0,198880,1
50 Cent Featuring Olivia,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,11.0,209107,1
Marques Houston Featuring Young Rome,All Because Of You,43PXNweF6u0LS9N6czAY0M,0.448,0.875,-6.383,0.108,0.00876,0.0,0.653,0.683,169.898,0.0,212013,1
Nelly Featuring Jung Tru & King Jacob,Errtime,4ibOHfQK8Zdea6ZI0ANZx4,0.868,0.916,-3.119,0.277,0.463,0.0,0.071,0.729,102.827,0.0,249507,1
Gwen Stefani Featuring Eve,Rich Girl,2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,0.0,236213,1
Mary J. Blige Featuring The Game & 50 Cent,MJB Da MVP,4Ulh0OzG7AsYQif69JtIgS,0.745,0.739,-4.461,0.083,0.131,1.23e-06,0.101,0.481,100.002,0.0,201213,1
Mike Jones Featuring Slim Thug & Paul Wall,Still Tippin',59rtiYOPgMEDf3yPEfU2la,0.86,0.861,-7.131,0.307,0.0361,4.07e-05,0.113,0.79,143.184,0.0,271053,1
Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,Signs,4HSAJpNocVNJbwbQvtCMdO,0.934,0.706,-5.317,0.178,0.0305,0.000121,0.136,0.614,112.962,7.0,236480,1
